replyID,reply_text,hatespeech_or_not
UgzW21BYGVd4r60yeyR4AaABAg.9_84-nSIAza9_Do10-aSr4,@주식사랑~ 동성간 결혼? 지금도 불가능하죠 예전엔 동성동본간 결혼도 안되었구요(물론 이건 가능하지만 지금은). 이것이 물론 장애인분들 교통불편에 비해 작은 사건일수도 있지만 당사자들에게는 훨씬 더 크게 느껴질겁니다. 위에 언급한 분들 간간히 시위도 하시지만 이슈화도 안되고 있지만 그분들이 불법적으로 시위하고 데모 하시던가요? 몇번이고 말하지만 시위 하는거 자체가 불만이다. 하면 안된다. 이런말이 아닙니다. 합법적이고 정상적인 루트로 진행해라 이게 의견일 뿐입니다. 제 머리로는 합법적으로는 답이 없으니까 불법적으로 한다. 이건 솔직히 말도 안되는 개소리 라고 생각합니다. 예외를 두면 안된다고 생각합니다.,0
UgzW21BYGVd4r60yeyR4AaABAg.9_84-nSIAza9_OSrCTY6jQ,@주식사랑~ 좋아하는 사람 10년 따라다녔는데도 거절하면 납치나 스토킹 해도 됨?집 사려고 20년 모았는데도 집 못사면 무단침입 하거나 부동산 사기 쳐도 됨?준법은 사람으로서 기본임 필요하면 지키고 수 틀리면 버려도 되는 그런 악세사리가 아님그리고 국회나 청와대 앞에서 하면 되잖음??? 어짜피 불법 저지르면서 거긴 왜 못함?시민들을 편으로 만들어서 같이 목소리를 내도 모자랄판에 시민을 적으로 돌리는 자충수를 두고 있잖아요.,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_8CUQjcVw_,맞지 궂이 출근시간에 그런 행동을 할필요가 있을까그리고 그국회의원도 무릎 왜 꿇음 그래놓고 하는말이 장애인들한테 미안하데 출근길 시민들 한테는 안미안함?,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_8V1chJze7,입장  바꿔서  생각  해보라,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_8aYmq9XCm,@남그곳에 역지사지? 난 장애인이라고 생각해도 2조 9천억을 무슨 이유로 정부에 요구하는 지 모르겠는데?,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_DY9QPx4n0,@김아아 진짜?ㅋㅋ팔다리잘려도그말나오냐?,1
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_LUAmsSAVU,이동할때 목숨을 걸어야 하니 절박해서 그렇죠,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_N3OmVn0pv,이준석 대선 나오면 무조건 이준석 뽑느다.,0
UgwNCKx4xkZwKbQ1KIp4AaABAg.9_7wWLCkzw39_NKRxHZovC,위에 보니 극단적 상황론으로 자기주장을 관철시키려는 논리를 보니 전장연옹호 하는이유를 알겠는데 그런 논리면 팔다리짤릴까봐 걱정말아도 될것같다 목매달상황이 더 빨리 올것같으니까,1
UgzyeCeVSpuaJUiigGx4AaABAg.9_7pxIzaDBA9_7xG5HlC5O,욕처먹고싶어서,0
UgzyeCeVSpuaJUiigGx4AaABAg.9_7pxIzaDBA9_8YY-F1Q7D,장애를 무기로 사용하는거죠누가봐도 잘못된 행위지만 나는 장애인이니까 해도 돼왜? 내가 지금 불편하거든 같은 논리논리는 없고 장애라는 마패만 들이밀면 됨거기에 태클거는 사람들은 약한 장애인을 핍박하는 피도 눈물도 없는 인간취급을 받는다는걸 본인들이 제일 잘 알고 이용하고 있다고 생각함,1
UgxQJD6dmoJ_ek59eRl4AaABAg.9_7gwaxv-t29_7hhQm81ak,인간은 사회적 동물이지 그리고 바로 특정한 개인이 그 짊을 짊어지고 사는 것이 바로 장애인이다 그 장애인 조차도 품지 못한다면 그 조직은 무너진다  운명??그래서 니 운명이 그들보다 좋아서 비장애인인줄 아나보지?? 사람과 벌래의 차이를 벌래는 모르지,0
UgxQJD6dmoJ_ek59eRl4AaABAg.9_7gwaxv-t29_8fmJGVAyp,진평아재는 꼭 전재산 기부하셈,0
UgxQJD6dmoJ_ek59eRl4AaABAg.9_7gwaxv-t29_ATAmOqpnv,@holla 멍청하긴 자신이 이룬 성과가 오직 자신만의 힘으로 이루웠다고 생각하나 봄니다 만약 아무도 없는 허허 벌판에서 혼자 이루웠다면 자격이 있지만 말이죠 바로 자신이 이룬 성과 또한 집단의 오랜 시간의 덕분이죠 바로 그 시간에 대한 공정함을 나누자는 겁니다 이로운것은 자신거고 해가 될것 같으면 배제한다면 인간이라 말할 수 없지,0
UgxQJD6dmoJ_ek59eRl4AaABAg.9_7gwaxv-t29_AUN7DbCNb,@holla 어떤 놈들은 부동산 몇채가지고 평생 놀고 먹고 살려하는데 이들이 많은 것을 바라냐 그냥 대중교통 좀 생명을 걸지 않고도 자유롭게 이용하지 않기를 부탁하는 것이다 자가용 사달라는게 아니자나 우리나라 이제 선진국이자나 그리고 약속 했자나 말해도어디서도 들어주지 않자나 그래서 욕먹으면서 하니까 드디어 말은 들어주자나,0
UgxQJD6dmoJ_ek59eRl4AaABAg.9_7gwaxv-t29_AZyBhX0ze,@holla 이렇게 쉽게 설명해주었는데도 엉뚱한 소리만 한다는 것은 모자라거나 인성문제지,1
Ugzj52nNeBnpTdqXvaV4AaABAg.9_7gkKYxV_z9_7tWWquPmn,장애인만 시위하냐? 앞으로 다른 모든 시위들이 시민들 불편을 초래하고 시위금지구역에서 시위를 해도 받아들여주겠다는 건가? 그리고 제발 복지혜택이 필요한거면 시민들 눈치좀 봐라. 시민들 주머니 털어서 복지 메꾸는건데 특권이 아니라 배려차원인거야,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_7rAjcRMHJ,뭔 소린지.. 내가 출퇴근 하는데 왜 저런 폭력적인 시위로 인해 불편함을 감수해야하는데요?,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_7rM0S7xaO,"할머니 임종도 지켜보지 못하고, 이 시위로 한시간이나 먼저 출근하시는데도 늦으시는 분들은 어떡합니까..",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_7rMjFfPb8,헌법에 비장애인은 장애인에게 권리를 희생해야한다는식의 기본법은 존재조차 하지않습니다,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_7sJVSG21S,시위를 하더라도 불법을 자행하지 말아야지,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_80e_p7iIJ,니 논리대로라면 민주주의 국가에서는 불법적인 일도 그냥 눈감아 줘야함? 뭔 개소리야 저건 불법 시위잖아 불법시위,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_8FCD1tyXp,목적이 정당하여도 과정이 부당하면 합당하지 못한게 시위입니다 시위의 합리성을 인정받기 위해선 공공복리라는 목적이 있어야하는데 타인에게 피해를 준 순간부터 시위의 정당성은 사라지는겁니다,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_8FHlg_woi,화염병 던지면서 시위하는 시대는 끝났습니다... 시대가 바뀌었습니다,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_8Ga86P_D5,알겠으니까 구치소에서 마저 얘기하세요 ㅋㅋㅋㅋㅋㅋ,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_8JUc1_6xp,민주주의와 법치주의는 항상 저울대 관계임. 민주주의에서 시위는 자유지만 불법시위면 법의 책임도 가져야함.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_8isBViYF3,타인에게 피해주면 그게 폭력인거야정신차려,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_91VhEeitX,@Stephen Hi 못받아들이신다면 민주주의 국가에서 살지를 마세요,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_91fUDjqR8,@현학 공감합니다.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_922mQd8Jl,@착한고양이알퐁소 프랑스 시민혁명도 폭동인가요,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_926OV9-7k,@마크마쿠 화염병 안던지던데요,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92A3Jru6y,@마크마쿠 정치와 사회의 무관심으로 인한 것이니 잘못이 저들에게 있다 할 수 없습니다.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92EBSOalv,@USE MO 그러게 합법시위할 때 귓등으로라도 듣지 그랬어요,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92JHVnPIk,@Douglas Ham 합법시위할 때는 뭐하시고 십수년동안 방관 당했는데 계속 기다리나요? 언제까지요?,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92Vtoe6LJ,"@jjack 지금까지 장애인의 이동권을 확보해주지 못한 것은 비장애인이 그렇게 했을 때 더 편리하거나, 경제적으로 이익이 있거나, 그것도 아니라면 관심이 없어서 였을테니까요. 이제 장애인이 당연히 누려야 할 것들을 우리의 편리에서 덜어줘야 할 때라고 말한 것입니다.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92aGqxqAT,"@woobin Lee 저분들에게 무관심한 지난 십수년의 사회와 정치의 잘못이니, 그쪽에 화풀이를 하시면 되죠.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_92bch-tr6,@LKM 민주주의 사회니까요.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_93sMCNpy8,@ᄋᄋ 무관심한것또한 잘못이지만 장애인들이 교통을 마비시켜 시민들의 이동권을 제약하는 행위또한 명백한 잘못입니다 이것은 법으로 제지해야하는겁니다불법시위니까요,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_94A3EpOfo,@ᄋᄋ 어디 민주주의가 저렇게 폭력적인 시위까지 당연시하나요?,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_99A84yhmg,@ᄋᄋ 비교할꺼를 비교하셔국가적인혁명과 일부장애인단체 불법시위를같은 눈높이로 본다것부터가 답이없는분이군,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_9A7n-J8Kc,@ᄋᄋ 방관은 개뿔 팩트는 예산에 따라 계속 증진시켜 왔다는거지. 이준석이도 저상버스 확대 얘기 해왔는데.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_9RIvGAXHy,누가 시위할 수 있는 권리를 부정함? 불법적인 시위에 대해 지적했더니 민주주의국가에서 살지 말라하네. 법치국가에서 법을 어기면 응당 처벌을 받아야된다는 것도 알겠네? 자 불법 시위를 자행한 사람 중 누가 구치소에 수감됐지? 누가 처벌받았지?시위를 당연히 할 수 있지. 근데 타인의 시위에 관심 갖는게 의무임? 합법적 시위를 했는데 본인들이 관심을 못 끌었으면 본인들 책임 아닌가? 왜 다른 시민이 그 책임에 대한 대가로 피해를 봐야하지? 그 누구도 장애인들의 시위권을 부정한 사람이 없음. 근데 장애인들이 타인에게 피해를 줄 수 있는 권리는 도대체 어떤 법에 근거함? 이것도 언급하신 민주주의라서 가능한거임? 내가 아는 민주주의랑 많이 다른 민주주의에서 사셨나보네 ㅋㅋ불편함을 달게 받아들이세요ㅋㅋㅋㅋㅋ 시민들이 장애인들한테 잘못한게 있음? 장애인 차별법 통과시킴? ㅋㅋㅋㅋ 작은 목소리에 귀기울이는 사회는 희망사항이지 의무가 아닌데요. 작은 목소리에 귀 안기울였으니까 다 책임지고 불편함을 달게 받으세요? ㅋㅋㅋㅋㅋㅋ걍 억지 논리로 밖에 안보임.작은 목소리에 귀기울이자!만 썼으면 공감하는데 작은목소리에 귀기울이지 않았으니까 불법에 의한 불편함도 니들이 다 감수해!는 진짜 개소리 같음.,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_A2Rr_W8ks,"@Jason Lee 귀기울이지 마시고 지금처럼 사세요. 그것또한 님 권리에요. 그리고 누군가 또 불법시위하시면 또 불편함 당하시면 되잖아요.. 불법시위하고 처벌하면 처벌 받으면 되겠죠. 근데 그런다고 불법시위 안하나요? 평화롭게 시위했을때 뭔말을 하나 들어라도 보던가 정치 사회 다 무관심하니 불법시위하죠. 처벌 받은 사람 많을걸요? 전과도 있을테고. 그럼 평화롭게 기다리나요? 언제까지요? 불법시위하는 것 처벌 감수하고 저러고 있는거니까요. 그렇다고 불법시위했다고 총살할 순 없잖아요? 그럼 해결책을 찾아야죠. 현재 장애인 이동권 제한 있는거 사실이고 법도 있는데, 그게 적용안되고 계속 예산확보 안되서 집행을 안하고 있는건데. 기다리면 해주겠지도 하루이틀이죠. 그럼 님이라면 어떻게 했을건데요? 기다려요? 계속? 이미 십수년을 기다렸는데요?",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_A3dvW8Q5i,"@Jason Lee 님이 불법시위 때문에 이동하는 것에 불편함을 느끼는 것이 싫은 만큼, 장애인들도 이동하는 것에 불편함이 있는 것이 싫다는 것은 당연한 거에요. 국민으로서 평등하게 제공받아야 하는 것들이고요. 이제까지 요구해도 무시하고 제공하지 않았으니, 잘못이 있다면 장애인 이동권에 대해 무관심한 정치와 사회의 몫이겠죠. 님도 저도 사회의 일원이니까 아무런 연관도 없는 일이다 라고 말 할 수는 없어요.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_A3qDrAMTX,"@ᄋᄋ 진짜 답답하네. 소수집단에 귀기울이지 말자는게 아니라 그걸 의무화하고 그렇게 안하면 위법행위를 저질러서 피해를 줘도 감수해야한다는 것이야말로 민주주의에 어긋난거 아니냐는데, 소수집단 무시하는 사람으로 몰아가네 ㅋㅋㅋ위법행위라구요 위법. 불법 시위라구요. 법 만능주의는 차처하더라도 그냥 시위도 아닌데 왜 감싸는거지.대책마련하겠다, 다만 법을 어기는 시위 방법은 옳지 않다. 이게 어떤 맥락에서 장애인집단에 귀 기울이지 않는다고 귀결되는거지.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_AAjwzNJ5P,@Jason Lee 대책마련하겠다는 대답이 이번 지하철 시위 없었으면 들을 수 있었을 것 같아요? 그럴 수 있었다면 십수년전에 이미 그렇게 됐겠죠?,0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_AAti95tfp,"@Jason Lee 저 같아도 당연히 누려야할 나의 권리를 십수년간 시위해도 무시로 대응하면 저정도 불법시위 할 것 같아서요. 그게 아니라면 계속 기다리라는 건데, 기다린다고 되는 것도 아니고. 방법이 뭐가 있을까요",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_AB-yTqbNl,"@Jason Lee 그래서 처벌 각오하고 시위하는 거고, 처벌 안받은 것도 아니잖아요. 그쵸? 안받았다면 처벌하면 될 일이구요.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_ABAqH5R5N,"@Jason Lee 사회와 정치가 장애인 이동권에 관심이 있었다면 십수년간 시위를 할 이유도, 이렇게 이번 지하철 불법시위를 할 이유도 없었겠죠? 님도 사회 일원이니 아무런 연관도 없는 다른 나라일 이라고 말할 자격이 없을 것 같네요.",0
UgyQkNVYEYhIjCKlG454AaABAg.9_7dpTK8-Kx9_B_EbrNGob,"@ᄋᄋ 딱 좋네. 불법집회, 철도보안법 등등으로 싸그리 잡아넣으면 인정함",0
Ugw3LRlpXINFaEXs8Bp4AaABAg.9_7akZoPfSE9_7bFuzwGzv,"아 문명국에서는 저런식으로 시위하나보구나...할머니 임종지키러 가는 손주가 울고불며 그만해달라고 했는데 전장연은 ""네 사정"" 이라고 했다죠 ㅋㅋㅋㅋ서로의 권리를 지켜줄때 문명국인거지 3,4호선 타는 사람들은 다 강자들이냐? 그냥 하루밥 벌어 먹고 사는 소시민들이야. 하나하나 사정이있는 사람들인데 그 사람들이 전장연때문에 피해보면 그들 사정은 누가 챙겨주냐? 피해본 사람들이 장애인들 상대로 시위하면 그것도 납득해줘야겠네? ㅋㅋㅋㅋㅋ 제발 상식적으로 행동하자. 말 안먹힌다고 배째라식으로 하면 결국 파멸하는 길뿐인거지. 인생 제대로 사셈 ㅋㅋㅋㅋ",0
Ugw3LRlpXINFaEXs8Bp4AaABAg.9_7akZoPfSE9_8ajdS9Wm7,@하블리 님 청와대  이전비500억 더 들어가면  님이 지불할거여  500억  국방부는 이사가는 비용없어  그래  종놈 일한다고 뽑아달라 해서  뽑아주니  이사 시켜주지 않으면  일 안한다고   그돈이면 엘리베이터  다놓고도  남아  국방부  이전비용 1000억에서 2000억 애기 하고 있다     국가가  사회약자도  돌보리고 세금나고 하는거요    님이어떤생각을  가지고 있는지   그건  자유인데 나라 잘 경영하라고 돈받는놈들은  그러면  안되는거지요  성인지 예산이  뭔지나 아세요   무슨 성인잡지애기 하는줄 아나   그래   한사람이  몇백억씩들여   이사않시켜주면  일안다고  하는건 괜찮다고  그놈은 전국민을 볼모로 잡고 시위하고 있는데  그건 괜찮다고   무슨 논리,0
UgzKVTy4uU_moTO5Pal4AaABAg.9_7_Toh-o749_8ecRZeXcC,출구조사때도 희망사항 노래했잖아요 ㅋㅋㅋ,0
UgzKFYkrF6949roWTy54AaABAg.9_7Vm5iD0NH9_7lO2T7u7w,너같은거 보니까 선진국 아닌거 딱 알겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
UgzKFYkrF6949roWTy54AaABAg.9_7Vm5iD0NH9_8KdgOSeSH,작년 우리나라 선진국됬는데 뭔...,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_7Q8qWz-Js,너무 공감만 강요하는 건 아닌가요?,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_7Y3ngaYpS,@juno 이정도의 공감도 용인돼지 못한다면 우리 사회가 너무 가치없지는 않을까 싶어서요.,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_7t-GP9lQd,"시위를 불법적으로 하지 말라고 그 기본이 안됨? 내가 사회에 요구할게 있다고 철도, 항공 마비시켜볼까? 더한 놈도 나오겠지? 불법에 동조하는 넘들도 방조자야",0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_7uwgwZFR5,@Douglas Ham 불법이라는 이름으로 무조건 처벌과 준법만을 원한다면 진시황시대랑 머가 다를까요? 처벌을 받더라도 그럴수밖에 없는 이유는 공감해야하지 않을까요? 이런 일에는 이렇게 법운운하시는 분들이 저사람이 대표로 있는당 인사들의 불법의혹은 어찌그리 관대한지 알다가도 모를 일이군요.,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_7vqYNb_-W,@김Pro2002 사람 죽이는 살인자도 개인 삶이 고달프고 사회적 약자가 많고 상처가 깊지? 그렇다고 살인을 용인하는 사회가 옳음? 제발 기본만 지키자.,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_8FPPwcmE9,이준석이 무슨발언을 했죠?,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_8SMR_fnMi,"공감 ㅇㅈㄹㅋㅋㅋㅋㅋ. 불법을 저질렀는데 그들에게 공감을 해보고 불법을 눈감아주자고?? ㅋㅋㅋ ㅈㄴ 위험한 발상 아닌가. 법 운운 한다는데, 공감으로 나라 운영하면 나라 ㅈ망해요 ㅋㅋㅋ. 서로 이해관계가 상반되는 집단이 불법 시위하면서 싸우면 누구를 공감해주고 누구를 눈감아줘야되는데요?장애인들의 삶이 힘든건 공감해야죠. 이준석이 대처방안까지 말을 했는데 그건 충분히 공감한거 아닌가? 법은 지키라고 있는건데 불법을 공감해준다? 진심으로 공멸하자는 발상 같은데 ㅋㅋ이렇게 말한거에도 왜 내 입장 공감 못해주냐고 반박하면 진짜 끝까지 답도 없는 사람인거고 ㅋㅋ😂",1
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_8VGfP8XNW,@Douglas Ham 살인자가 전동휄체어 타고 평생을 불편함을 격고 살지는 않죠. 장애인도 살인을하면 벌받듯이. 비교가 잘못된듯..,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_8Vhg3XHAC,@Jason Lee 시위가 불법이고 아니고가 중요한가? 왜 불법시위로 내몰려야 했는가??그게 중요하지 않을까요? 평생을 불편하게 사신분들입니다.  정부에서 잘 대응을 했으면 모든 시민이 불편하진 않았겠죠,0
UgzavUwZAwoYqXRI-Gx4AaABAg.9_7P4Ya_tAu9_8WCA3iZ0b,@주식사랑~ 불법시위로 내몰린 이유가 도대체 뭐임? 합리적으로 생각해보면 시위해서 말 안들어준다고 불법 시위를 자행하는게 정상임? 도대체 뭐가 중요함?,0
