replyID,reply_text,hatespeech_or_not
UgzGLNo5m7KfC4Rbocx4AaABAg.9ZWsLu1MwdW9ZXIEm965t2,There is homeless people in the UK hmm…🤔 wonder why thats never broadcasted all over the world …… makes you wonder,0
UgzGLNo5m7KfC4Rbocx4AaABAg.9ZWsLu1MwdW9ZZ4Bevph6Z,"To trade it for drugs, booze, and cigs 😂 Most of homeless can't be helped unless unless they want it. UK welfare program is generous, so there is no  reason for anyone to be homeless.",0
UgzGLNo5m7KfC4Rbocx4AaABAg.9ZWsLu1MwdW9ZZJdthdntb,@Ale Ela try claiming it if your not black and foreign,1
UgzGLNo5m7KfC4Rbocx4AaABAg.9ZWsLu1MwdW9ZZRdXDDpni,"@Storm Surge benefits law is exactly the same to British and the rest. Often natives have huge savings, hence no access to benefits but it applies to everyone with savings",0
UgymxVQuZD8z4pPnmG94AaABAg.9ZtT-lynrSD9ZwT0wriENr,Evidently you missed the news and videos on the wacko son of joe brandon,1
Ugx8S-khC24Y3u5ggMF4AaABAg.9_443toczdF9_50KVb1_1w,"@Chris Viking NAto and USA needs to get out of Ukraine!!!!Otherwise, Russia has the right to deploy its forces in Mexico!",1
Ugz8-e9eGwa97juzNlB4AaABAg.9Zx3DgPLhuE9ZxFFW8oV9U,"He will be shaking in his boots, I'm sure of it🤣",1
Ugz8-e9eGwa97juzNlB4AaABAg.9Zx3DgPLhuE9ZxXPk1VgPG,NATO - No Actions Talks Only 😂,1
Ugz8-e9eGwa97juzNlB4AaABAg.9Zx3DgPLhuE9Zy8MQAX-eY,It's a delicate situation as Nato and Russia can't directly fight.  Good thing we have a strategic thinker in the white house.,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvqS8Vk3rA,@Glenn Godard Hello there!,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvqlbUtCcq,@Elissa Celeste Ortivez-Haught Nice meeting you here where are you from?,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvtN8crHyn,"@Elissa Celeste Ortivez-Haught Oh okay, I'm from Austin Texas, currently living in Yemen",0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvtPo_1pFP,@Elissa Celeste Ortivez-Haught Are you married with kids?,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvuMHwyj9k,@Glenn Godard I have 3 kids that are not kiddos anymore.. um I am honest.. I am Married- however I don’t always feel that way.. but I am not a crybaby lol and yourself? You are in the military yes?,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvuW_BBur0,@Glenn Godard I sound awful I am sorry.. I love my babies more than my life and I always will.. 1 lovely son and 2 amazing daughters,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9ZvudwkjyRJ,@Glenn Godard Texas is a blast! Yemen- wow I am sure that is a cultural shock!!,0
UgyERSqLfWK2sezkDbV4AaABAg.9Zvdda3nEAN9Zvv_0QJ7oS,"@Elissa Celeste Ortivez-Haught Oh okay, well I'm divorced with one Daughter which i love so much with all my heart. I have been divorced since 17 years now i caught my ex with a man in our matrimonial bed i don't really like talking about my passed it hurt me so much.",0
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_J2lX40kHV,@Disciple of Schaub nope...that would not be a woman....,1
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_J2mvomlBj,@Disciple of Schaub need help???,0
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_J3m0WqyRf,@Disciple of Schaub well since you deleted the comment 🤣🤣🤣Okay no that's not a woman...a woman at least needs to be an adultHow do you not know this? Lmao,1
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_J7s9B9Dds,@Desiree Balay I didn't delete my comment. Fine than add the of age part to my definition :'),1
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_JGDp084rM,@Disciple of Schaub its not there lol,1
UgxQTFymPxKqQObDYY14AaABAg.9_HmQuz4Bxr9_JGFIlepXj,"@Disciple of Schaub idc, you didn't know lolMy point exactly...Shoulda just not answered....",0
UgzzIUf3Qwnio7p6iCF4AaABAg.9_CmiVyd_349_D3grEdi75,A tucker is a person with common sense!  Thanks for asking.,1
Ugz4fTfavXblxhvv5FV4AaABAg.9ZFFuFABMcs9ZFGDQayMyt,"Sure... United states been in Afghanistan for over 20 years ""training them""... And when it came down for them to actually do some fighting on their own, the got chicken ran",1
Ugxkx-y1qRl7G1Lacat4AaABAg.9ZEtVwpP0rt9ZFHS5xQzCu,Totally agree with you 💯 👍 👏 👌,0
Ugxkx-y1qRl7G1Lacat4AaABAg.9ZEtVwpP0rt9ZFHVfDC540,Yes I think the same 🤣🤣🤣,0
UgyEX0cPoL-KozFcT2l4AaABAg.9ZiSWcTp4ik9ZiUf9bbfYq,"He is not really a potato!  but he has taken the ""most disliked vegetable"" title away from brussels sprouts.",1
UgzYeRQ7JCvkezzlJNx4AaABAg.9Zx3e0GX4G09Zx4htDDItK,"@ Joe Swartz I know right? Mumble Mumble mumble terrible speech! Useless ""babbling"" sounds",1
UgzYeRQ7JCvkezzlJNx4AaABAg.9Zx3e0GX4G09ZxEqRkKumi,@Polar Blue Distorted groaning of defective communication. I really cannot understand. Is it me or it they way it is?🥴🙄,0
UgzYeRQ7JCvkezzlJNx4AaABAg.9Zx3e0GX4G09ZyE0zxZY2R,@Joe Swartz I couldn't understand  so I don't believe it's just you only..🤔 I'm using my phone I suppose you're using your phone as well? Perhaps if the audio  is processed through a home stereo system it might be more intelligible? (I haven't tried that yet) almost like she doesn't want it to be known what she said😠😮,1
Ugy26pwRUmfRmYBw_HR4AaABAg.9_Br9cdXBNf9_CBrvywKrr,"Yeah, Tucker is a very sad State. He does not ever read Books on Biology, that much is painfully, painfully clear. I mean, does he ""at least"" watch Biologists like Forrest Valkai explain stuff? Or is he above learning??",1
Ugy26pwRUmfRmYBw_HR4AaABAg.9_Br9cdXBNf9_D3zIrsRCK,@Nen Master5 I really hope you're just having a laugh.,1
Ugx_liICRvs77Xx0rch4AaABAg.9ZWezazK6Kd9ZWimT7HmFD,trueits good that fox news is getting some of the fresh blood from the skeptic community of 2000s,1
Ugx_liICRvs77Xx0rch4AaABAg.9ZWezazK6Kd9ZWk3ra41tk,@The MemoSuch big words you used. Did you even graduate High School?,1
Ugx_liICRvs77Xx0rch4AaABAg.9ZWezazK6Kd9ZWkMm2lCdO,@Mí (deeper) not depper . You did ok up to that point.,0
Ugx_liICRvs77Xx0rch4AaABAg.9ZWezazK6Kd9ZWnrQIu67Z,"@Mí If you are not up to posting a meaningful comment, it's usually best to not reply, it only multiples the fool-",0
Ugy4Fa_Kefh7XNFZebB4AaABAg.9_4DdTppBuy9_4MefURSJ4,Really? Putin's 'reasons' are not at all 'clear'. He prattles like a mad man!,1
Ugy4Fa_Kefh7XNFZebB4AaABAg.9_4DdTppBuy9_4ORojZD9u,"@Chris Viking S Go read his December speech, it could not have been clearer. The issues are NATO expansion and independence for the Russian speaking areas of Ukraine that are already fighting a war for 8 years. You don't know this? Just how uninformed are you?",1
UgzyF9hfoZNurOwi-rt4AaABAg.9ZxIqEeuL9B9_HoE0J1CPL,It's about a quarter is idiotic as a previous administration. Trump didn't even know what states bordered Mexico while he was president after making the border wall his entire campaign. I mean the entire Trump administration was just one big long slapstick comedy,1
UgwbPo-hx2UOVJ_PzM94AaABAg.9_Djr8ZX2Bu9_L4_UYopx_,Are you high?,1
Ugy2VYGMLXHjBZY88n14AaABAg.9ZGBklM11sv9ZGQlSkckRY,She's not 5 years,0
UgyKDp2OmsSi5L4S8I14AaABAg.9ZX5z5M9wAo9ZntOvIsjGG,"@d l The difference is the boat people fleeing war found safety in Europe, but chose to shop for the most generous country and go there instead. Most are economic migrants and not real refugees like the Ukrainians. Huge difference!",0
UgyKDp2OmsSi5L4S8I14AaABAg.9ZX5z5M9wAo9Zqa_cxC-Ax,"@Marie McIntyre well then i feel that ukrainians should only be allowed to immigrate to neighboring countries i.e. poland and not so far across the continent to the UK. I am a bit disappointed in the Uk and how there has been a bias. People have welcomed Ukrainians into their homes without batting an eye compared to Syrians, Palenestians and its eye opening to see that we treat people differently based onthe way they look and that's not right, we accept them because of their skin, even though culturally there is no likeness. Nobody would welcome a Syrian into their homes for £350 per month, but will for a Ukrainian. A life is a life no matter where they're from.",0
UgyKDp2OmsSi5L4S8I14AaABAg.9ZX5z5M9wAo9Zs__Pjqxu1,"@d l Yes, you are correct. They should be going into the first safe country nearby and not be allowed to “shop” for the country offering the best deal. And yes, we are biased and I don’t see that changing anytime soon. Ideally, all of them will return to Ukraine and start to rebuild their own country and not abandon it entirely. Thank you for your input.",0
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfZRvCwwnQ,Carry a fire arm. Duh!,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9Zf_mn31mV2,No you don't. So sick of the creative writers on YouTube.,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9Zfb1i8e5et,@TourCaddie In New Jersey? Lmao 😂,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9Zfb57jvWb_,@Lesco Brandon I have no idea what you’re talking about.,0
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfbCZkiqge,@Lesco Brandon You ever rode NJT at 11 at night?,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfbECLMFQH,@NorthernJersey24  …so? I guess you’re not really scared then.,0
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfblArfKby,@TourCaddie When did I ever say I was scared?,0
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfcPKxsEbn,@NorthernJersey24  …then it’s not “extremely unsafe”,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfdSr98o3E,Freedom isnt free..such a whiner..,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfdqiFNa5w,"@TourCaddie Yes, it is. You do realize that there is no correlation between the safety of a situation and an individual’s personal fear of it, right? People free climb skyscrapers and mountains all the time with no fear… doesn’t make it safe. You are making yourself sound like a fool. Are you a child?",1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9ZfeN8bE_-B,"@TourCaddie I’m really not even trying to insult you but, the logic you’ve used over the course of this thread is really nonsensical.",1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9Zfet3wpuvI,@NorthernJersey24  …you’re the one whining about what you voted for.,1
UgzEoqw52nKkPmy-5AZ4AaABAg.9ZfXIrkRbsS9Zfh6ABJO_q,"@TourCaddie So, you’re just going to keep digging, huh? Lol how do you know who I voted for?",1
Ugx31OR1AwccZK5rTpB4AaABAg.9ZiUxy83Ieo9ZiYVyMxMjk,Nah the clown was worse.,1
Ugx31OR1AwccZK5rTpB4AaABAg.9ZiUxy83Ieo9ZjKVq5X3Ac,I guess he was.  Guess don't really mean anything.,1
Ugx31OR1AwccZK5rTpB4AaABAg.9ZiUxy83Ieo9ZjmneUxSjL,@1Biswet well..you should be so pleased with the way things are going!!! I won't mention any..but..you might be a minor fringe...,1
Ugye6tjQDzMK69eVXut4AaABAg.9ZiVRXu4efl9ZjIW08z3-B,Writing is not for you Pancho. Try working geek job.,1
UgwVfTzkjjpwkymG47h4AaABAg.9ZWj2MFWhFY9ZWk1sc_odF,It's both,1
Ugwd72mIfefnWxgh58F4AaABAg.9ZfOCrY2EZ79ZfmEmJgdYk,It is. You can also call it a witch hunt.,0
Ugzrj6Pf9ooZAOsIzuN4AaABAg.9_BoaNSphod9_CBrs-pUd2,"Yeah, Tucker is a very sad State. He does not ever read Books on Biology, that much is painfully, painfully clear. I mean, does he ""at least"" watch Biologists like Forrest Valkai explain stuff? Or is he above learning??",1
UgwcOzMy387LbOol4GF4AaABAg.9ZczZVSOjFg9Zd-qTbi8dV,"SAY WHAT, CHILD PLOWBOY...??",1
Ugy74gGuEfirdz2XVC14AaABAg.9ZWj2EJ_TR99ZWjTDGyh6v,What do you mean for the first time ? I live in the town that homed the thousands of Kinder Children,0
UgyOVbLWVcDKNwjlmDR4AaABAg.9ZFJCbEuLK_9ZFrK1W4IJm,✊👏😵‍💫dah…world is listening to living in 70s’ /nursing home Biden…🤯~ when does ride stop I want OFF!,1
UgyOVbLWVcDKNwjlmDR4AaABAg.9ZFJCbEuLK_9ZGA3k3G0b2,@Garret Drake Ud Only if there's NO more space UNDERNEATH.GLORY HALLESTUPID!,1
UgzencQEvYCu9jWVil14AaABAg.9Zfcy7Vl-u59ZfrLCm0gcA,That's what they want. Independent people don't need the state.,0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZExxbQgcvG,Unfortunately we are stuck with big time liars and embezzlers,1
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZEyr3YeoOZ,"There are plenty of jets available in Poland but Blinken just said that ""they"" hadn't figured out how to get those jets into Ukraine. Thank God the Russians aren't monitoring any of these interviews so they don't have a clue what's going on. 🙂",0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZF0lZ0LO27,Promises made by America are.never withheld suckers!!!,1
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZF5F1v0ELM,"And who were those two other countries? And whoever said Ukraine had nuclear weapons? They have 15 nuclear plants for their energy which Putin is now getting ready to take over a third one. So once again, who told you that Ukraine has nuclear weapons? Sources please.",0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFGk3NyclF,"@violinhunter2 The EU has to be the one's to initiate the No-Fly Zone; and although the EU is almost entirely made of NATO Nations, the official stance of EU countries is to wait on an official EU opinion/stance.",0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFHA8uQ-h7,"@Swamp Fox Have you ever heard of a preemptive strike? It's like a restraining order - a lethal sort of restraining order. Some foolish politicians simply won't listen to reason. When that happens, one must defend one's interests. Sometimes, when a legal (paper) restraining order is not obeyed and one calls the cops, the cops get there after the perpetrator has shot the victim. We would not want that to happen in this case, would we?",1
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFIqeh_lSc,"@The Hand of Zhao Lijian We can be 99.99% certain that Putin has already told every Western diplomat not to forget that he is a MADMAN and anything can happen if they try anything funny. Western diplomats are diplomats, not warriors so they JUST might try something stupid. Let's hope they do so all these eager journalists can see for themselves what a nuclear bomb looks like when it detonates.....",1
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFKXM5lbZQ,"@Swamp Fox Relax. I am not in favor of any nuclear war. I do believe that a country has a right to defend itself via a preemptive strike. Furthermore, I do not favor Communism, ask my grandpa. He taught me how to make money via free enterprise, a good education, and very hard work. So, no communism for me. As for Trump, you are quite right. I would have voted for him ten times but,...I'm no Democrat.",0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFOIRYzLJ_,@violinhunter2 Ask your grandpa? That's the funniest thing I've heard all day. Ask your grandpa? What a lark.,1
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFTzFyqJpk,They can only fly certain planes,0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFUoFSM7ht,@Kerry Booth What exactly are you talking about? Ukrainians don't have a air force right now. So who are you actually referring to?,0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFUujlc4GU,"@Kerry Booth And if you say what is true, what certain planes would those be? And where did you hear this from? What source?",0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFX2Yc95f6,Zelensky is calling out nato.for not giving  then no fly zones.Zelensky making NATO LOOK BAD.I sure NATO just like get rid of him.He seems have NATO by short hairs.,0
UgyXbwY7yUXeDIGnXut4AaABAg.9ZEx9Y12eAw9ZFYlW5gqAh,"Russia was also on the agreement promising to never invade Ukraine if they surrendered their nukes.  Oh wait, it is a ""special action"" not an invasion.   Pfffffttt.",1
Ugw1irrf7wmpGPIhRC14AaABAg.9ZfedqxVvRB9ZgHJA7AYhD,"Gee 🤔 Can't imagine anything going wrong with Tater Tot and his title Including American flag pin he wears, made in China 😳",0
Ugzth_B2O1P5ckdLZE94AaABAg.9ZyNg12HGz59ZyUzXHbQBh,First transfer all the US companies in China to India.,1
Ugwhof4cyHrvR_V4U2B4AaABAg.9ZkPZulbMDQ9ZlRBQmJpg4,"@Rick Kahl First of all. I'm not a Republican, I am an Independent voter that has conservative values and beliefs and yes, I will be voting in this November's midterms and in 2024 as well. Thank you for your concern. Now you have a nice day.👋🏾",0
UgylQYFdFBQEr6taVNh4AaABAg.9_1ORJenH8r9_CXg9ysYLA,No.  The people have been given enough free money.  It all needs to stop.,0
UgzJeaZuPghMeIUqa3F4AaABAg.9_50i4ibOsj9_5QpC8bmGs,Translation: We need the people I like to win every election.,1
Ugy_7-m3qDyk_vXB6nB4AaABAg.9Zilo-RQdkk9ZjJw4Zb5sr,How you going to do that Reesha?  Howling at the moon won't work.,1
UgxSstql5Db4aA1tLSh4AaABAg.9ZiU_G-efns9ZjLPl1JtIX,Chimpanzee tea party is often a good laugh.,1
UgxSstql5Db4aA1tLSh4AaABAg.9ZiU_G-efns9Zjf48NXr_9,@chuck carberry right almost as much as biden and harris.,1
UgyaAYGgp7DLEigvS6t4AaABAg.9_AOu0TkWkY9_AjYVjj81Y,You are so right,0
UgzcXRqIf94PsN-lIRd4AaABAg.9_5NQJfXKV09_721XElWl7,Couldn't get that lucky,0
Ugx4ZxHSc4fkM_RKSAp4AaABAg.9Zib6gmeQRD9ZjOIACs7D7,"If you keep howling at the moon, I'm sure you can make that happen.",1
Ugx4eBIi1iSwUiNIDBJ4AaABAg.9_CwpYOiArD9_D33jhs1v4,"That's a collectivist attitude. If we keep asking government to do more, they will always grow in power and be happy to oblige.  No one thought that these companies would ""evolve"" into doing what they are doing to their users today. But competition is coming to clip their wings. Be patient and keep the politicians mitts out of business.",0
UgxE7Y6DMBi_S7n37Wt4AaABAg.9ZtTcfqklFe9_2ZWluyXsl,"I don't have the authority to speak for ""the people"", why do you?",0
UgxE7Y6DMBi_S7n37Wt4AaABAg.9ZtTcfqklFe9_3Fm203FRN,@Jmichael Isbell The people voted him in. The American people have spoken. The American people have proven the approval of Joe. We love you Joe.,0
UgxE7Y6DMBi_S7n37Wt4AaABAg.9ZtTcfqklFe9_3NO06d01Q,"@desertmonsoon1 I'll repeat--I don't think you heard me, neither you, nor I can say ""the people"" love you.  Speak for yourself, I will speak for ME--let ""the people"" speak for themselves.   The fact that he was voted in, is NOT proof ""the people"" love him--some do, it would seem you do.",0
UgxE7Y6DMBi_S7n37Wt4AaABAg.9ZtTcfqklFe9_56p-YG9Ic,"@desertmonsoon1 Good for you, good for Joe--he does need support.",0
UgxE7Y6DMBi_S7n37Wt4AaABAg.9ZtTcfqklFe9_5nPopLDVT,@Jmichael Isbell Joe has our support. We love Joe Biden. Thank you,0
Ugy6vVo3jYfkOW4Gd-F4AaABAg.9ZctjrMb7rD9Zd0SJN5iFu,@Landsknecht Mercenary fake account says what?,1
Ugy6vVo3jYfkOW4Gd-F4AaABAg.9ZctjrMb7rD9Zd27imuilV,@Dark Dan I bet you have multiple accounts.,1
Ugy6vVo3jYfkOW4Gd-F4AaABAg.9ZctjrMb7rD9Zd3hYGaT83,@Landsknecht Mercenary why would I do that? Are you running out of stuff already?,1
Ugw-JKuRNeOuau4Q9Wx4AaABAg.9Zcw1ijXdxE9ZcwEkaHLVT,And HE is overage.,1
Ugw-JKuRNeOuau4Q9Wx4AaABAg.9Zcw1ijXdxE9ZcwdSzib98,@Noah Hyde not the real joe biden but whoever this is needs to have things done to him youtube will censor me for saying,0
Ugxmh6FUpgFGHUvx-K54AaABAg.9ZEj6TyJeXZ9ZEkUlbNsum,Calling Biden our president is like calling CNN an honest and reliable and unbiased news outfit.,1
UgzLMke5OS9ZiLxoiTN4AaABAg.9ZYazX2KZYe9ZYkAfXq9RN,The left and rinos won't be happy until we are all glowing.,1
Ugw7pfBTq4WQbeITtOl4AaABAg.9_57ot_8jx_9_59umEFgQm,"Yep that the plan, your so lucky to have Putin",1
Ugw7pfBTq4WQbeITtOl4AaABAg.9_57ot_8jx_9_5BeIkYq3J,We don’t want it either !,0
Ugw7pfBTq4WQbeITtOl4AaABAg.9_57ot_8jx_9_5J8O7rFhe,"Hey, we don't want those either..!!  Good luck with everything else, sir...",0
Ugw7pfBTq4WQbeITtOl4AaABAg.9_57ot_8jx_9_5Kygk443z,@Not Interested it must have hurt when TRUMP entered you,1
Ugw7pfBTq4WQbeITtOl4AaABAg.9_57ot_8jx_9_5LwBfGrN5,@Melody Sweet that's rather disgusting and I hope you are aware of the consequences of your words. For a start I will be reporting you now. That's just a start.,1
UgyArDSzXHmNDaumJvd4AaABAg.9ZgBmH5FFxz9Zh2YcTXR90,What a 40 ft. ladder? You call that a raise huh?,0
UgyNoZG-2IHUDjtdKjZ4AaABAg.9ZxF7fTeMzz9Zydah8rJXj,As an American I totally agree.,0
UgxbMQkQpgakcSp7gxR4AaABAg.9ZiMLjmlwh49ZiPkjCW4-M,"And what a business man!  8 Bankruptcies, more to come!",1
UgyonHHcBZZ2AxtLwt54AaABAg.9ZWh6st6HQD9ZWktyNtzDg,"Who the hell said you couldn't. you can talk about anything you want to in the comment section here,  and being communist is okay. Talk about China talk about all of it if you want to.",1
